Date,Hour,Season,Temperature(°C),Humidity(%),Dew Point(°C),Solar Radiation(MJ/m2),Residents,AC Usage(hours),Heater Usage(hours),Holiday,Functioning Day,Electricity Usage(kWh)
2022-02-13,19,Spring,28.2,54.4,26.2,5.19,3,4.4,0.5,Holiday,No,43.3
2022-02-13,20,Autumn,31.8,59.6,30.3,5.5,5,2.8,2.8,No Holiday,Yes,43.3
2022-02-13,21,Autumn,28.4,50.8,26.0,4.71,1,2.7,2.9,No Holiday,Yes,45.8
2022-02-13,22,Spring,23.9,53.9,21.8,4.5,4,5.3,4.5,No Holiday,Yes,48.4
2022-02-13,23,Spring,28.8,54.8,27.0,4.47,4,4.2,3.0,No Holiday,Yes,46.6
2022-02-14,0,Winter,21.3,63.6,20.2,4.48,5,1.2,3.0,Holiday,No,37.2
2022-02-14,1,Autumn,27.5,58.3,24.8,4.72,3,6.7,2.4,No Holiday,Yes,46.6
2022-02-14,2,Summer,26.8,53.1,25.4,4.55,5,5.7,2.0,No Holiday,Yes,50.3
2022-02-14,3,Winter,26.0,56.0,24.3,4.42,2,8.7,2.9,No Holiday,Yes,54.7
2022-02-14,4,Spring,26.4,54.6,24.2,4.6,5,7.3,3.2,No Holiday,Yes,52.5
2022-02-14,5,Spring,17.6,56.9,16.2,3.54,2,0.0,2.2,No Holiday,Yes,33.0
2022-02-14,6,Autumn,24.3,61.6,23.0,4.75,1,7.8,3.3,No Holiday,Yes,51.5
2022-02-14,7,Spring,27.5,51.3,26.5,4.55,4,7.4,4.9,No Holiday,Yes,57.5
2022-02-14,8,Summer,27.8,63.1,25.4,5.58,4,3.5,2.1,No Holiday,Yes,45.2
2022-02-14,9,Autumn,21.9,61.8,20.1,4.92,3,4.1,2.1,No Holiday,Yes,51.6
2022-02-14,10,Spring,33.3,59.4,29.9,4.89,5,5.8,1.9,Holiday,No,55.6
2022-02-14,11,Autumn,22.7,56.3,21.2,4.3,1,3.0,2.1,No Holiday,Yes,36.7
2022-02-14,12,Spring,31.8,54.8,30.3,4.86,2,4.5,3.2,Holiday,No,57.3
2022-02-14,13,Spring,29.1,50.5,27.4,4.75,3,7.0,2.1,No Holiday,Yes,56.1
2022-02-14,14,Spring,23.8,55.8,21.6,5.38,1,6.0,2.2,Holiday,No,47.3
2022-02-14,15,Summer,35.9,56.2,34.1,5.43,1,3.7,1.8,Holiday,No,50.2
2022-02-14,16,Summer,21.0,63.9,18.7,4.28,2,7.0,2.5,No Holiday,Yes,43.9
2022-02-14,17,Autumn,31.6,51.1,30.1,5.43,2,5.6,1.5,No Holiday,Yes,52.6
2022-02-14,18,Spring,32.0,53.9,30.7,4.7,4,5.5,0.8,No Holiday,Yes,48.5
2022-02-14,19,Spring,23.6,57.3,22.5,3.94,5,4.0,2.4,No Holiday,Yes,40.8
2022-02-14,20,Summer,34.0,49.2,33.1,4.79,3,5.0,4.0,No Holiday,Yes,57.9
2022-02-14,21,Spring,25.7,59.6,24.0,4.13,5,3.5,1.7,No Holiday,Yes,47.7
2022-02-14,22,Summer,28.4,53.6,26.6,3.42,3,1.1,1.0,No Holiday,Yes,37.7
2022-02-14,23,Spring,28.3,55.7,26.6,5.1,1,4.4,3.9,No Holiday,Yes,52.6
2022-02-15,0,Autumn,26.3,55.3,23.7,5.66,2,4.8,2.0,No Holiday,Yes,47.0
2022-02-15,1,Spring,31.1,52.5,28.4,5.18,2,5.3,2.9,No Holiday,Yes,53.5
2022-02-15,2,Spring,31.0,55.7,29.1,4.39,1,7.4,1.3,No Holiday,Yes,51.9
2022-02-15,3,Winter,18.3,58.7,17.2,3.5,1,3.7,2.0,No Holiday,Yes,37.3
2022-02-15,4,Summer,33.5,53.5,31.8,5.12,3,4.3,3.4,Holiday,No,49.8
2022-02-15,5,Spring,18.7,56.5,17.0,3.36,1,6.5,2.1,No Holiday,Yes,40.4
2022-02-15,6,Spring,32.2,56.6,30.5,5.65,3,3.5,2.1,No Holiday,Yes,50.3
2022-02-15,7,Winter,32.6,61.8,31.0,5.67,5,5.3,0.5,Holiday,No,49.0
2022-02-15,8,Winter,21.5,59.1,19.9,3.58,2,4.2,2.8,No Holiday,Yes,40.0
2022-02-15,9,Summer,24.9,61.5,23.1,4.86,2,4.5,1.2,No Holiday,Yes,40.2
2022-02-15,10,Winter,21.5,53.0,19.8,4.91,2,6.5,3.1,No Holiday,Yes,43.0
2022-02-15,11,Autumn,25.9,57.9,23.8,5.54,5,4.3,2.2,No Holiday,Yes,39.6
2022-02-15,12,Winter,25.5,53.0,23.3,5.98,5,6.6,2.3,Holiday,No,49.9
2022-02-15,13,Autumn,30.9,49.8,29.4,4.64,4,1.1,2.8,No Holiday,Yes,35.7
2022-02-15,14,Summer,33.6,52.0,30.9,6.77,3,2.1,2.4,Holiday,No,48.7
2022-02-15,15,Summer,34.0,59.6,32.5,5.22,3,0.4,3.7,No Holiday,Yes,47.9
2022-02-15,16,Summer,24.2,61.5,23.0,4.12,4,2.7,3.6,Holiday,No,42.8
2022-02-15,17,Summer,26.0,58.2,23.8,4.76,2,8.7,0.8,No Holiday,Yes,52.5
2022-02-15,18,Summer,18.6,53.3,17.0,3.57,3,5.0,1.8,No Holiday,Yes,39.3
2022-02-15,19,Autumn,23.0,57.3,20.8,4.5,3,3.6,2.8,No Holiday,Yes,43.3
2022-02-15,20,Autumn,31.8,56.7,31.0,4.52,2,6.6,1.1,Holiday,No,53.7
2022-02-15,21,Summer,35.1,55.2,32.4,5.39,1,6.8,0.4,No Holiday,Yes,59.1
2022-02-15,22,Winter,20.8,51.4,18.5,4.73,1,2.6,1.2,No Holiday,Yes,40.8
2022-02-15,23,Spring,24.0,54.2,22.8,4.38,4,10.0,1.9,No Holiday,Yes,59.3
2022-02-16,0,Summer,26.9,56.7,25.6,4.76,5,5.6,0.0,No Holiday,Yes,43.0
2022-02-16,1,Winter,28.4,58.6,25.6,5.08,3,5.8,0.9,No Holiday,Yes,50.9
2022-02-16,2,Spring,23.0,49.3,21.3,4.88,3,6.0,0.2,No Holiday,Yes,44.7
2022-02-16,3,Summer,29.1,55.6,27.5,4.08,4,6.0,3.1,Holiday,No,50.8
2022-02-16,4,Summer,24.6,58.2,23.8,4.76,4,3.8,2.9,Holiday,No,41.9
2022-02-16,5,Autumn,26.9,60.3,25.1,4.56,3,9.2,2.3,No Holiday,Yes,55.3
2022-02-16,6,Spring,29.7,58.9,27.8,5.06,2,4.4,2.1,No Holiday,Yes,45.6
2022-02-16,7,Spring,27.0,59.2,24.7,5.23,2,6.9,2.5,No Holiday,Yes,48.1
2022-02-16,8,Winter,24.8,54.4,23.5,3.88,5,4.1,1.0,No Holiday,Yes,43.7
2022-02-16,9,Autumn,26.5,49.4,25.2,4.14,3,3.7,3.3,Holiday,No,46.0
2022-02-16,10,Autumn,26.6,55.5,24.3,3.69,3,8.8,2.1,Holiday,No,54.8
2022-02-16,11,Autumn,25.1,61.5,22.6,4.24,3,4.8,2.9,No Holiday,Yes,49.9
2022-02-16,12,Autumn,25.7,62.9,24.5,5.24,3,4.9,2.9,No Holiday,Yes,47.3
2022-02-16,13,Spring,35.0,57.3,32.5,5.44,4,5.6,2.5,No Holiday,Yes,58.3
2022-02-16,14,Spring,29.8,57.8,27.8,4.31,1,10.0,2.3,Holiday,No,58.0
2022-02-16,15,Summer,25.5,58.9,23.0,4.31,3,9.3,2.2,Holiday,No,53.2
2022-02-16,16,Summer,30.5,53.6,28.5,4.3,1,7.6,1.9,No Holiday,Yes,55.2
2022-02-16,17,Autumn,25.3,56.9,24.6,3.97,2,10.0,2.5,Holiday,No,63.2
2022-02-16,18,Autumn,32.9,61.8,30.9,5.48,5,3.1,2.2,No Holiday,Yes,52.8
2022-02-16,19,Autumn,28.8,52.6,26.3,4.3,2,6.3,1.5,No Holiday,Yes,53.9
2022-02-16,20,Summer,26.5,63.5,24.9,5.2,3,5.2,2.6,Holiday,No,44.4
2022-02-16,21,Winter,29.2,54.9,27.4,4.89,2,1.5,2.3,Holiday,No,42.9
2022-02-16,22,Winter,19.1,64.6,17.2,3.96,4,5.9,3.2,No Holiday,Yes,47.7
2022-02-16,23,Summer,21.4,53.0,20.8,4.0,1,4.0,0.2,No Holiday,Yes,44.3
2022-02-17,0,Summer,21.0,61.0,18.2,4.49,3,8.1,2.0,No Holiday,Yes,44.0
2022-02-17,1,Summer,27.7,53.7,26.2,5.16,4,4.2,1.3,No Holiday,Yes,47.4
2022-02-17,2,Summer,35.7,48.6,33.4,5.73,1,4.1,1.5,No Holiday,Yes,54.6
2022-02-17,3,Summer,38.2,54.4,36.2,6.1,4,8.1,2.6,No Holiday,Yes,64.6
2022-02-17,4,Summer,30.2,60.0,27.6,4.91,2,4.9,0.6,No Holiday,Yes,43.7
2022-02-17,5,Autumn,29.5,52.8,27.3,5.22,3,7.3,2.1,Holiday,No,54.9
2022-02-17,6,Autumn,18.0,53.6,16.1,3.63,2,5.8,2.0,Holiday,No,43.1
2022-02-17,7,Autumn,24.3,57.3,22.7,4.43,5,5.9,1.0,No Holiday,Yes,46.0
2022-02-17,8,Autumn,23.1,57.7,20.7,4.17,3,4.5,2.2,No Holiday,Yes,41.5
2022-02-17,9,Summer,23.9,60.0,22.8,4.16,2,6.0,1.2,No Holiday,Yes,43.6
2022-02-17,10,Winter,26.2,61.0,23.8,4.27,3,4.7,4.2,No Holiday,Yes,51.1
2022-02-17,11,Spring,24.6,57.4,23.2,4.7,1,3.4,3.2,No Holiday,Yes,42.1
2022-02-17,12,Summer,17.1,67.3,14.5,4.37,3,4.8,2.1,No Holiday,Yes,37.8
2022-02-17,13,Spring,30.7,56.7,28.7,5.66,3,7.6,1.6,No Holiday,Yes,54.5
2022-02-17,14,Winter,21.6,57.1,19.3,3.54,1,6.1,2.5,No Holiday,Yes,46.5
2022-02-17,15,Autumn,28.2,50.1,26.2,5.46,2,6.5,2.8,No Holiday,Yes,55.4
2022-02-17,16,Winter,37.4,52.7,36.2,5.58,3,5.0,2.3,Holiday,No,52.3
2022-02-17,17,Summer,22.4,56.9,20.8,4.54,4,1.1,1.0,No Holiday,Yes,30.6
2022-02-17,18,Autumn,14.3,64.5,12.0,2.98,3,2.6,1.8,No Holiday,Yes,31.4
2022-02-17,19,Summer,25.6,59.2,23.5,4.63,2,4.4,2.1,Holiday,No,40.0
2022-02-17,20,Autumn,32.5,50.5,29.9,5.41,1,2.7,2.3,No Holiday,Yes,49.2
2022-02-17,21,Spring,36.8,54.7,34.6,4.94,2,4.0,2.3,No Holiday,Yes,47.6
2022-02-17,22,Spring,20.9,61.4,19.3,4.39,5,3.9,2.7,Holiday,No,43.7
2022-02-17,23,Spring,29.5,62.3,27.9,5.62,3,3.9,3.3,No Holiday,Yes,52.9
2022-02-18,0,Winter,24.7,61.1,22.6,4.38,3,7.9,3.0,No Holiday,Yes,53.8
2022-02-18,1,Summer,26.5,60.1,25.6,5.33,1,4.9,2.6,No Holiday,Yes,42.3
2022-02-18,2,Winter,40.2,53.2,37.4,5.93,3,6.9,0.7,No Holiday,Yes,60.0
2022-02-18,3,Spring,19.5,60.7,17.3,4.37,4,5.3,3.2,Holiday,No,41.7
2022-02-18,4,Summer,28.3,61.5,25.7,3.72,4,7.8,2.8,Holiday,No,52.0
2022-02-18,5,Spring,29.3,50.9,28.1,6.14,2,7.0,1.7,No Holiday,Yes,54.5
2022-02-18,6,Winter,32.4,53.9,29.8,5.99,1,3.8,2.0,No Holiday,Yes,51.6
2022-02-18,7,Winter,27.5,53.7,24.4,4.61,5,8.9,2.1,No Holiday,Yes,59.5
2022-02-18,8,Winter,28.5,58.0,27.2,3.87,2,4.1,1.6,No Holiday,Yes,45.4
2022-02-18,9,Spring,25.0,62.4,22.7,4.65,1,5.4,0.3,No Holiday,Yes,44.8
2022-02-18,10,Summer,28.3,54.1,26.3,4.11,1,5.8,0.9,Holiday,No,53.2
2022-02-18,11,Summer,25.3,47.9,24.1,4.75,2,6.0,1.1,Holiday,No,52.5
2022-02-18,12,Spring,30.1,54.3,27.9,5.22,2,6.6,0.0,No Holiday,Yes,53.3
2022-02-18,13,Summer,25.2,61.1,22.7,4.04,3,3.5,0.9,No Holiday,Yes,40.4
2022-02-18,14,Spring,28.9,58.5,27.2,5.45,5,6.4,3.1,No Holiday,Yes,53.6
2022-02-18,15,Summer,26.9,58.7,24.3,5.09,4,6.2,2.5,No Holiday,Yes,49.9
2022-02-18,16,Autumn,32.6,54.1,31.5,5.75,3,5.0,1.0,No Holiday,Yes,52.5
2022-02-18,17,Autumn,26.7,51.9,25.5,4.68,1,4.6,1.3,Holiday,No,42.7
2022-02-18,18,Winter,18.1,61.6,16.1,3.11,5,3.4,3.2,Holiday,No,40.2
2022-02-18,19,Autumn,33.3,51.7,31.3,5.82,5,6.0,3.2,Holiday,No,56.9
2022-02-18,20,Autumn,22.5,67.0,20.8,4.11,2,3.7,2.1,Holiday,No,42.9
2022-02-18,21,Autumn,23.7,60.2,21.3,3.68,5,5.5,3.2,No Holiday,Yes,44.6
2022-02-18,22,Spring,24.0,55.5,21.8,5.08,5,4.8,1.2,Holiday,No,44.2
2022-02-18,23,Autumn,33.9,52.4,31.4,6.44,1,2.3,2.2,Holiday,No,53.0
2022-02-19,0,Autumn,16.3,59.7,14.4,3.61,3,3.1,0.5,No Holiday,Yes,31.7
2022-02-19,1,Winter,42.7,51.2,40.4,7.35,5,5.8,1.6,No Holiday,Yes,61.6
2022-02-19,2,Autumn,32.3,59.8,30.5,5.27,2,4.0,2.0,No Holiday,Yes,44.2
2022-02-19,3,Autumn,28.1,57.3,25.1,4.62,3,3.9,0.3,No Holiday,Yes,44.4
2022-02-19,4,Summer,26.7,54.1,25.1,4.36,2,3.5,2.6,No Holiday,Yes,45.6
2022-02-19,5,Winter,28.4,64.0,25.4,5.66,5,3.5,2.8,No Holiday,Yes,47.5
2022-02-19,6,Winter,29.6,56.3,27.6,4.57,3,8.3,3.0,Holiday,No,59.8
2022-02-19,7,Winter,30.2,59.0,28.9,5.39,5,2.8,4.3,Holiday,No,48.3
2022-02-19,8,Winter,29.8,53.6,27.1,4.7,1,7.9,2.4,No Holiday,Yes,59.5
2022-02-19,9,Winter,27.4,58.2,25.4,4.51,3,4.3,1.9,No Holiday,Yes,43.8
2022-02-19,10,Winter,26.0,58.4,23.6,5.12,2,3.7,0.4,No Holiday,Yes,46.0
2022-02-19,11,Spring,26.2,49.6,23.6,4.43,1,5.8,2.4,No Holiday,Yes,49.2
2022-02-19,12,Autumn,26.0,65.3,23.9,4.4,4,5.1,2.6,No Holiday,Yes,47.9
2022-02-19,13,Winter,32.7,60.4,31.0,5.83,2,4.6,0.6,No Holiday,Yes,45.0
2022-02-19,14,Autumn,30.0,54.4,27.5,5.8,5,5.4,1.8,No Holiday,Yes,46.9
2022-02-19,15,Autumn,12.3,56.9,10.3,3.55,2,5.1,2.0,Holiday,No,36.9
2022-02-19,16,Spring,30.3,57.3,27.9,4.7,4,4.6,2.5,No Holiday,Yes,47.9
2022-02-19,17,Winter,28.0,57.0,27.1,4.54,2,6.9,2.9,No Holiday,Yes,56.2
2022-02-19,18,Summer,26.9,58.4,24.7,4.73,1,2.1,1.5,No Holiday,Yes,41.7
2022-02-19,19,Spring,25.1,58.2,23.4,4.67,2,3.2,2.2,Holiday,No,38.3
2022-02-19,20,Summer,32.6,57.2,29.8,4.77,3,3.4,2.6,No Holiday,Yes,51.9
2022-02-19,21,Autumn,31.7,61.3,29.4,5.54,4,2.9,1.8,Holiday,No,46.5
2022-02-19,22,Autumn,23.1,60.3,21.0,4.36,2,5.2,1.6,No Holiday,Yes,44.1
2022-02-19,23,Spring,29.0,52.1,26.8,4.05,4,6.0,2.7,No Holiday,Yes,55.1
2022-02-20,0,Spring,22.1,63.8,20.6,3.75,1,1.1,1.8,No Holiday,Yes,31.6
2022-02-20,1,Summer,20.1,65.5,17.3,3.76,3,4.1,0.8,No Holiday,Yes,35.3
2022-02-20,2,Winter,23.9,70.4,20.9,4.35,5,4.4,3.4,No Holiday,Yes,47.4
2022-02-20,3,Summer,31.3,51.1,29.1,6.08,2,4.4,0.9,Holiday,No,42.7
2022-02-20,4,Spring,31.8,56.4,29.0,5.3,1,2.4,1.9,No Holiday,Yes,44.1
2022-02-20,5,Summer,29.6,47.8,27.9,4.54,4,4.4,2.3,No Holiday,Yes,51.2
2022-02-20,6,Spring,30.6,58.0,29.0,5.17,4,3.2,2.5,Holiday,No,47.1
2022-02-20,7,Summer,29.6,53.9,27.6,4.78,1,4.3,2.2,No Holiday,Yes,44.2
2022-02-20,8,Spring,23.8,65.6,21.6,4.54,2,1.6,0.0,No Holiday,Yes,36.0
2022-02-20,9,Spring,29.2,53.2,27.4,5.21,5,4.3,1.3,No Holiday,Yes,45.4
2022-02-20,10,Spring,31.0,48.9,28.7,5.7,2,3.6,2.3,No Holiday,Yes,45.7
2022-02-20,11,Winter,30.8,53.9,28.6,5.07,3,4.5,1.9,No Holiday,Yes,59.8
2022-02-20,12,Summer,32.9,47.2,31.4,6.11,2,5.6,2.5,Holiday,No,55.4
2022-02-20,13,Summer,30.5,58.8,28.3,5.51,3,4.9,3.0,No Holiday,Yes,50.9
2022-02-20,14,Summer,28.8,48.1,26.3,4.52,4,6.6,2.5,No Holiday,Yes,55.0
2022-02-20,15,Spring,32.4,55.4,30.3,6.34,3,4.3,1.3,No Holiday,Yes,48.2
2022-02-20,16,Summer,26.9,48.6,24.3,4.85,5,6.2,1.5,No Holiday,Yes,47.0
2022-02-20,17,Summer,22.6,56.9,21.2,3.84,1,7.2,3.6,No Holiday,Yes,51.8
2022-02-20,18,Spring,26.2,63.7,24.0,5.44,3,5.5,1.8,No Holiday,Yes,49.5
2022-02-20,19,Autumn,23.3,59.5,21.9,5.37,2,5.0,1.9,No Holiday,Yes,47.1
2022-02-20,20,Spring,23.6,54.5,22.2,4.35,3,5.8,2.5,No Holiday,Yes,51.3
2022-02-20,21,Summer,26.3,57.0,24.6,4.38,4,5.6,3.2,No Holiday,Yes,53.5
2022-02-20,22,Spring,23.0,58.2,21.5,4.22,3,7.0,1.1,Holiday,No,49.6
2022-02-20,23,Autumn,25.5,59.3,23.7,4.9,5,6.6,1.5,No Holiday,Yes,51.6
2022-02-21,0,Spring,17.5,54.3,15.6,4.39,3,6.6,0.4,No Holiday,Yes,44.1
2022-02-21,1,Summer,28.1,59.0,25.6,5.09,5,5.1,1.7,Holiday,No,50.3
2022-02-21,2,Autumn,27.0,46.1,25.2,4.75,2,5.7,2.6,Holiday,No,44.4
2022-02-21,3,Winter,22.9,55.6,21.7,5.04,4,5.6,1.6,No Holiday,Yes,46.3
2022-02-21,4,Summer,30.3,54.0,27.7,4.87,1,2.6,3.8,No Holiday,Yes,51.9
2022-02-21,5,Autumn,31.7,58.0,30.1,5.68,2,7.1,2.1,No Holiday,Yes,53.3
2022-02-21,6,Autumn,19.0,59.4,17.0,3.75,2,1.7,1.9,No Holiday,Yes,33.1
2022-02-21,7,Winter,23.2,52.4,21.0,4.53,1,6.4,1.6,No Holiday,Yes,46.3
2022-02-21,8,Spring,23.2,54.1,21.1,4.26,3,5.5,0.6,No Holiday,Yes,43.8
2022-02-21,9,Spring,22.3,59.1,19.8,4.2,3,4.4,1.9,No Holiday,Yes,40.9
2022-02-21,10,Summer,31.1,55.3,28.9,4.93,3,5.8,2.4,No Holiday,Yes,53.0
2022-02-21,11,Winter,26.0,54.9,24.5,5.28,4,5.8,1.9,No Holiday,Yes,49.6
2022-02-21,12,Spring,25.7,55.4,22.6,4.2,2,2.4,2.2,No Holiday,Yes,35.4
2022-02-21,13,Winter,17.0,62.7,14.9,3.33,5,7.8,1.3,No Holiday,Yes,44.6
2022-02-21,14,Spring,30.2,53.9,28.3,6.08,1,5.1,0.8,No Holiday,Yes,47.1
2022-02-21,15,Autumn,20.8,58.4,18.3,4.57,2,9.6,1.9,No Holiday,Yes,46.5
2022-02-21,16,Spring,27.3,65.5,25.2,3.54,3,6.6,2.2,No Holiday,Yes,53.3
2022-02-21,17,Winter,28.4,50.8,26.2,4.56,1,5.1,1.8,No Holiday,Yes,49.1
2022-02-21,18,Autumn,33.8,47.5,30.6,4.47,5,3.6,2.2,Holiday,No,50.5
2022-02-21,19,Autumn,20.5,62.0,18.6,3.57,2,4.8,2.8,No Holiday,Yes,45.0
2022-02-21,20,Autumn,11.9,58.7,10.1,1.62,2,5.3,2.8,No Holiday,Yes,38.2
2022-02-21,21,Winter,27.9,55.4,25.9,4.72,4,7.9,2.9,No Holiday,Yes,53.0
2022-02-21,22,Summer,36.0,51.1,33.5,5.03,2,7.5,3.0,No Holiday,Yes,62.9
2022-02-21,23,Summer,33.2,54.0,31.9,5.35,2,5.9,2.5,No Holiday,Yes,57.5
2022-02-22,0,Summer,28.0,63.0,27.0,3.99,5,8.5,2.4,No Holiday,Yes,52.9
2022-02-22,1,Winter,24.5,60.8,22.8,4.5,5,1.0,3.9,Holiday,No,43.2
2022-02-22,2,Autumn,31.0,59.1,29.9,4.9,1,5.9,2.8,Holiday,No,53.0
2022-02-22,3,Summer,22.1,52.7,20.3,4.96,3,7.5,1.2,No Holiday,Yes,48.9
2022-02-22,4,Winter,29.4,51.6,27.1,5.64,5,6.1,0.1,No Holiday,Yes,48.9
2022-02-22,5,Summer,29.5,44.8,28.0,5.35,1,2.3,1.8,Holiday,No,42.7
2022-02-22,6,Spring,32.3,52.1,31.0,5.07,2,7.8,2.6,No Holiday,Yes,59.6
2022-02-22,7,Summer,40.8,56.6,38.8,7.07,1,6.5,3.0,No Holiday,Yes,62.0
2022-02-22,8,Summer,29.0,58.4,26.5,4.12,1,5.7,0.7,No Holiday,Yes,51.8
2022-02-22,9,Autumn,24.5,56.8,23.3,3.74,1,5.2,2.7,Holiday,No,50.6
2022-02-22,10,Winter,26.9,56.8,24.5,4.65,1,9.0,3.1,No Holiday,Yes,55.4
2022-02-22,11,Autumn,18.2,56.8,15.7,4.94,5,5.9,2.6,No Holiday,Yes,42.6
2022-02-22,12,Autumn,23.5,58.8,21.0,4.25,3,4.5,2.4,No Holiday,Yes,43.3
2022-02-22,13,Autumn,25.0,60.6,22.3,4.4,1,3.4,1.9,No Holiday,Yes,43.7
2022-02-22,14,Autumn,24.4,51.2,21.3,3.72,4,6.5,1.5,Holiday,No,51.3
2022-02-22,15,Autumn,27.8,57.9,25.9,5.25,2,7.0,2.8,Holiday,No,48.2
2022-02-22,16,Summer,22.9,61.9,20.8,4.77,2,5.1,2.6,No Holiday,Yes,41.2
2022-02-22,17,Autumn,32.6,53.6,30.8,5.66,2,3.9,1.7,No Holiday,Yes,48.8
2022-02-22,18,Autumn,27.0,59.7,25.0,4.39,2,7.7,4.5,No Holiday,Yes,57.3
2022-02-22,19,Winter,27.0,68.2,24.2,4.34,2,3.2,0.5,No Holiday,Yes,39.3
2022-02-22,20,Spring,25.4,57.0,24.0,3.89,1,8.9,1.8,Holiday,No,54.2
2022-02-22,21,Summer,27.8,58.2,26.2,4.82,3,3.5,1.2,No Holiday,Yes,41.8
2022-02-22,22,Summer,31.1,52.7,28.4,4.57,4,2.4,2.4,No Holiday,Yes,44.7
2022-02-22,23,Summer,22.7,58.9,20.2,3.68,5,2.7,0.1,Holiday,No,40.4
2022-02-23,0,Autumn,23.7,59.7,21.9,4.16,4,2.8,3.3,No Holiday,Yes,41.4
2022-02-23,1,Autumn,25.5,58.1,23.1,4.3,5,4.5,3.0,Holiday,No,45.8
2022-02-23,2,Autumn,20.3,54.8,18.1,3.76,5,4.1,2.3,No Holiday,Yes,40.9
2022-02-23,3,Winter,22.9,59.0,20.2,4.52,4,7.0,1.7,No Holiday,Yes,51.2
2022-02-23,4,Spring,24.6,63.5,22.6,4.5,1,6.8,2.7,No Holiday,Yes,50.3
2022-02-23,5,Autumn,31.4,57.4,28.9,4.99,2,4.6,2.3,No Holiday,Yes,48.9
2022-02-23,6,Spring,28.3,60.4,25.0,4.92,1,10.0,3.0,No Holiday,Yes,61.8
2022-02-23,7,Winter,28.0,55.7,25.7,4.3,2,4.5,1.9,Holiday,No,49.5
2022-02-23,8,Summer,31.3,58.6,29.2,5.18,3,4.8,1.8,No Holiday,Yes,53.7
2022-02-23,9,Autumn,26.3,58.2,24.0,4.71,5,2.4,3.1,No Holiday,Yes,43.4
2022-02-23,10,Spring,29.0,52.5,27.1,4.14,4,4.8,2.6,Holiday,No,50.8
2022-02-23,11,Spring,26.5,58.3,23.3,5.15,3,5.6,1.8,No Holiday,Yes,50.4
2022-02-23,12,Autumn,28.3,52.5,26.2,4.39,2,2.6,2.4,No Holiday,Yes,44.6
2022-02-23,13,Summer,24.1,55.2,22.2,4.45,1,4.0,2.2,No Holiday,Yes,47.3
2022-02-23,14,Summer,14.8,61.3,13.2,4.06,4,5.7,2.5,No Holiday,Yes,41.9
2022-02-23,15,Summer,26.3,58.3,23.8,5.1,5,4.0,3.3,No Holiday,Yes,52.4
2022-02-23,16,Winter,34.1,50.0,31.7,5.43,3,3.5,1.7,No Holiday,Yes,52.1
2022-02-23,17,Spring,31.6,59.7,29.9,4.98,5,6.6,1.4,No Holiday,Yes,47.7
2022-02-23,18,Spring,31.8,57.7,29.5,5.66,2,2.4,2.3,No Holiday,Yes,45.4
2022-02-23,19,Spring,33.2,52.2,31.9,5.66,5,2.8,1.5,No Holiday,Yes,42.1
2022-02-23,20,Winter,27.4,50.6,25.4,4.44,1,5.4,1.1,No Holiday,Yes,44.9
2022-02-23,21,Spring,28.0,56.0,25.8,4.4,3,6.7,3.0,Holiday,No,52.0
2022-02-23,22,Winter,23.9,56.0,21.1,3.35,3,5.6,1.7,No Holiday,Yes,48.3
2022-02-23,23,Summer,25.4,57.8,23.8,4.62,1,4.6,0.1,No Holiday,Yes,41.2
2022-02-24,0,Autumn,30.1,54.5,28.7,4.97,5,4.4,2.8,No Holiday,Yes,54.0
2022-02-24,1,Spring,33.0,47.1,31.5,5.87,1,7.0,1.6,No Holiday,Yes,53.1
2022-02-24,2,Spring,26.3,55.6,25.0,4.81,4,6.7,2.6,No Holiday,Yes,50.3
2022-02-24,3,Summer,24.7,56.4,22.1,5.14,1,5.1,3.1,No Holiday,Yes,43.7
2022-02-24,4,Autumn,27.0,59.4,24.2,4.35,5,4.4,2.2,No Holiday,Yes,51.1
2022-02-24,5,Winter,30.0,53.2,27.8,5.57,1,5.1,0.0,Holiday,No,51.5
2022-02-24,6,Autumn,19.8,65.8,17.2,3.71,2,3.5,0.0,No Holiday,Yes,35.9
2022-02-24,7,Summer,15.5,52.7,13.5,3.94,1,4.7,1.3,No Holiday,Yes,32.0
2022-02-24,8,Summer,24.2,63.0,22.3,3.7,1,4.0,1.9,Holiday,No,42.9
2022-02-24,9,Autumn,20.9,57.8,19.1,4.21,5,4.8,3.2,Holiday,No,44.7
2022-02-24,10,Winter,24.5,61.1,22.6,3.45,4,4.1,2.3,No Holiday,Yes,42.3
2022-02-24,11,Winter,26.3,57.4,25.0,4.49,4,6.0,4.6,No Holiday,Yes,60.0
2022-02-24,12,Spring,24.7,62.1,22.6,4.69,5,6.6,0.5,Holiday,No,52.4
2022-02-24,13,Winter,34.3,53.2,32.3,5.17,5,4.2,2.1,No Holiday,Yes,46.5
2022-02-24,14,Autumn,28.6,52.0,26.3,4.34,5,3.4,1.6,No Holiday,Yes,41.1
2022-02-24,15,Summer,28.5,62.1,26.5,5.27,2,6.4,2.2,No Holiday,Yes,53.5
2022-02-24,16,Spring,30.1,55.5,28.2,4.96,3,5.4,3.8,No Holiday,Yes,50.0
2022-02-24,17,Spring,21.3,59.5,19.7,3.89,1,4.3,3.8,No Holiday,Yes,44.8
2022-02-24,18,Summer,32.2,60.3,30.2,5.24,5,7.8,2.1,No Holiday,Yes,57.4
